user_id,click,groups_exp,session_time,click_time,device_type,referral_source,z_score
1527,1,exp,5.199730869546935,"2024-01-04 16:52:00",mobile,search,0.09771551629432584
5012,1,exp,0.42429157495961267,"2024-01-06 23:40:00",mobile,email,0.15738920296904305
478,1,exp,5.859168150057361,"2024-01-08 12:24:00",mobile,email,0.08947521603474368
7354,1,exp,44.46682606502843,"2024-01-05 22:58:00",mobile,ads,0.39296443810847614
5338,0,exp,3.204529389050077,"2024-01-07 10:38:00",mobile,ads,0.12264746928450415
4625,0,exp,2.1792451475495573,"2024-01-12 21:51:00",mobile,direct,0.1354593776358832
7111,1,exp,4.936239694759743,"2024-01-12 16:12:00",mobile,email,0.10100809082744278
1679,1,exp,4.415047867061565,"2024-01-02 20:05:00",mobile,email,0.10752088177815924
7063,0,exp,5.714319898081882,"2024-01-05 04:57:00",mobile,social,0.09128523364161856
275,1,exp,3.4727337951886024,"2024-01-02 16:30:00",mobile,direct,0.11929599841253025
188,0,exp,13.804956551229171,"2024-01-09 17:49:00",mobile,direct,0.009815018472593667
115,1,exp,2.9926068314093324,"2024-01-08 18:41:00",desktop,search,0.12529564456720374
12,0,exp,0.0645070387440854,"2024-01-11 09:14:00",desktop,social,0.16188505525824887
9711,1,exp,6.8775453217848925,"2024-01-05 14:32:00",mobile,search,0.07674961813399495
8520,1,exp,0.34328191961359755,"2024-01-11 14:45:00",desktop,search,0.15840149618282637
3467,0,exp,6.743745333496861,"2024-01-04 19:28:00",mobile,email,0.07842157710690674
1772,0,exp,3.163393689597327,"2024-01-10 05:12:00",mobile,email,0.12316149923837058
8459,0,exp,1.4288327378974663,"2024-01-07 08:51:00",mobile,social,0.1448364992466958
6981,1,exp,3.290758072845714,"2024-01-01 12:44:00",desktop,direct,0.12156995931279824
9527,0,exp,12.868013657952204,"2024-01-13 09:58:00",mobile,direct,0.0018929801420854828
6690,1,exp,4.3829957136342115,"2024-01-13 18:59:00",desktop,email,0.10792140412655173
4870,0,exp,2.1887434847388016,"2024-01-03 14:17:00",mobile,email,0.13534068681763659
4280,0,exp,8.1536050277524,"2024-01-05 11:35:00",mobile,email,0.060804030225790326
6790,1,exp,1.0626619880194625,"2024-01-08 05:20:00",mobile,direct,0.14941215339068897
1110,1,exp,10.000696256267718,"2024-01-02 10:07:00",mobile,email,0.037722856656068164
5176,1,exp,14.800466320910328,"2024-01-07 16:04:00",mobile,email,0.022254866288250356
2553,0,exp,1.8684200851585688,"2024-01-11 19:25:00",mobile,email,0.13934343441884608
7236,0,exp,0.8514444913181025,"2024-01-08 15:27:00",mobile,search,0.15205151826182473
8521,0,exp,21.79836618242302,"2024-01-06 00:43:00",mobile,social,0.10970032584843563
895,1,exp,0.005281012243519228,"2024-01-11 12:43:00",mobile,search,0.16262514117084523
8911,0,exp,20.944627815198267,"2024-01-10 16:41:00",mobile,search,0.09903204745869701
1872,1,exp,0.36359912409748707,"2024-01-13 04:48:00",desktop,ads,0.15814761325820162
2624,1,exp,7.5987524067185905,"2024-01-10 17:44:00",mobile,email,0.06773744502089525
7506,1,exp,5.441469560109685,"2024-01-04 11:41:00",mobile,direct,0.09469475988053405
9656,1,exp,6.578671439902415,"2024-01-12 23:02:00",mobile,search,0.08048433347273377
5760,0,exp,10.105071641853684,"2024-01-10 05:13:00",desktop,email,0.03641858626924337
9834,1,exp,0.9104277038823385,"2024-01-09 13:36:00",mobile,social,0.15131446654186761
1890,0,exp,0.756372938073203,"2024-01-03 06:02:00",desktop,social,0.15323952835472762
9947,1,exp,0.46131984153212546,"2024-01-06 05:00:00",mobile,social,0.1569264993220591
4065,0,exp,2.2016530072842917,"2024-01-03 18:41:00",desktop,email,0.1351793699720067
484,0,exp,1.8382365347917284,"2024-01-01 20:33:00",mobile,social,0.13972060678272952
225,0,exp,1.3800151148027187,"2024-01-01 18:18:00",mobile,social,0.14544652219224186
9670,0,exp,4.333316511734884,"2024-01-10 02:08:00",mobile,ads,0.10854219332425981
7674,0,exp,0.19453843635841708,"2024-01-08 07:09:00",mobile,social,0.16026018843439288
9359,0,exp,3.7820393938875934,"2024-01-01 17:05:00",desktop,email,0.11543092878335084
3775,0,exp,7.7671023217759565,"2024-01-10 01:03:00",desktop,email,0.06563375162995735
799,1,exp,11.776355519442358,"2024-01-03 20:45:00",mobile,direct,0.015534293892461836
2666,0,exp,4.9137052618372055,"2024-01-04 14:42:00",mobile,search,0.10128968014450017
935,0,exp,2.251085485883229,"2024-01-11 00:44:00",mobile,direct,0.13456166381818518
6678,1,exp,1.168555460327615,"2024-01-07 15:36:00",mobile,email,0.14808891305663702
581,0,exp,1.9328031303967788,"2024-01-08 20:43:00",desktop,search,0.13853890661905524
2873,1,exp,8.555372914894685,"2024-01-03 05:29:00",mobile,search,0.05578355576588754
2621,0,exp,4.757913760698323,"2024-01-02 14:29:00",mobile,social,0.10323644412830428
4484,0,exp,3.965212063919024,"2024-01-05 01:30:00",mobile,search,0.11314201087558556
4555,0,con,1.1367789134399866,"2024-01-08 08:58:00",mobile,search,0.1484859914374105
9326,0,exp,8.663154029496031,"2024-01-03 16:28:00",mobile,direct,0.05443672753388332
2963,0,exp,11.094823154599116,"2024-01-04 14:45:00",mobile,ads,0.024050693387777638
6838,1,exp,3.966126486273907,"2024-01-11 21:38:00",mobile,direct,0.1131305842926625
5298,1,exp,6.439249982244774,"2024-01-06 18:05:00",mobile,email,0.08222653808821793
5979,1,exp,3.3377391773055964,"2024-01-13 22:20:00",mobile,social,0.12098288542614055
3997,0,exp,7.347573837488852,"2024-01-07 13:15:00",desktop,email,0.07087616175772155
2049,1,exp,0.11618040944239552,"2024-01-02 11:29:00",mobile,email,0.16123934701189496
8251,0,exp,4.954317416873012,"2024-01-10 01:58:00",mobile,direct,0.10078219237943975
5111,1,exp,3.68700892797507,"2024-01-04 09:02:00",mobile,search,0.11661842545069281
801,1,exp,0.8283247149348247,"2024-01-07 04:18:00",desktop,email,0.15234042200591566
8672,1,exp,8.553150151668751,"2024-01-10 02:40:00",mobile,email,0.055811331320787125
955,1,exp,0.7632386533008304,"2024-01-06 03:28:00",mobile,ads,0.15315373466874033
8758,1,exp,7.5377837380989945,"2024-01-08 21:18:00",desktop,ads,0.06849930691542382
923,1,exp,0.06420861163173194,"2024-01-13 17:59:00",desktop,social,0.16188878439077453
8343,0,exp,4.0001282342243,"2024-01-11 21:36:00",desktop,email,0.1127056998938839
8945,1,exp,5.095434559532894,"2024-01-14 01:33:00",mobile,direct,0.09901879855616116
9697,0,exp,4.877668497330898,"2024-01-11 06:36:00",mobile,search,0.10173999402376094
1649,1,exp,9.343091679775313,"2024-01-09 23:42:00",mobile,social,0.0459402555240521
9154,0,exp,0.5631273775941776,"2024-01-01 11:31:00",mobile,email,0.15565431667386215
824,1,exp,7.417033989266058,"2024-01-02 04:44:00",mobile,email,0.07000819065017772
6654,0,exp,4.54089951390413,"2024-01-09 04:32:00",desktop,email,0.10594824494248792
800,1,con,0.5758983636772548,"2024-01-10 17:31:00",desktop,direct,0.15549473097398475
4037,0,exp,2.852947058289876,"2024-01-08 14:23:00",mobile,ads,0.12704082716258058
7785,1,exp,1.038057098833496,"2024-01-05 02:25:00",mobile,email,0.14971961504130898
6814,0,exp,1.6325419471020794,"2024-01-09 13:02:00",desktop,search,0.14229095761734065
712,1,exp,12.270759078608268,"2024-01-14 05:21:00",desktop,social,0.009356248007977177
3118,0,exp,13.963119441501629,"2024-01-10 13:04:00",mobile,social,0.011791415234329056
3452,1,exp,3.9984659933381286,"2024-01-06 16:12:00",desktop,direct,0.11272647118542385
7907,1,exp,11.564635813795551,"2024-01-06 22:07:00",desktop,email,0.01817993434525765
9178,1,exp,0.2083452306481358,"2024-01-12 10:27:00",mobile,email,0.1600876593191425
2170,0,exp,0.28480038379390915,"2024-01-08 00:11:00",mobile,direct,0.15913227897148327
3316,1,exp,9.607802098893165,"2024-01-07 13:22:00",mobile,search,0.04263244536554461
69,1,exp,2.065884092341364,"2024-01-04 06:46:00",mobile,email,0.1368759325688035
395,0,exp,11.460680114112193,"2024-01-11 15:21:00",desktop,ads,0.019478960354862022
1766,1,exp,11.808973532739575,"2024-01-06 01:51:00",MOBILE,search,0.01512670058316021
7647,0,exp,2.6230468955573554,"2024-01-05 07:57:00",mobile,email,0.12991364983523326
2936,1,exp,5.791864264566885,"2024-01-14 02:14:00",mobile,email,0.09031624253031695
1738,0,exp,1.161190012895517,"2024-01-07 13:04:00",desktop,direct,0.14818095137503431
9883,1,exp,4.473017761466254,"2024-01-12 23:35:00",mobile,social,0.10679649243890145
4199,1,exp,2.7898656534222903,"2024-01-12 22:39:00",mobile,email,0.12782908971956378
1347,1,exp,9.537076712016674,"2024-01-13 07:59:00",desktop,search,0.043516226797171126
4138,0,exp,0.8501698122735334,"2024-01-07 22:25:00",mobile,email,0.1520674465970467
6648,0,exp,1.7965379272479884,"2024-01-01 00:47:00",mobile,email,0.14024167081220162
827,1,exp,15.051421559606455,"2024-01-10 04:09:00",mobile,direct,0.02539079229621057
4189,1,exp,0.19339279150099506,"2024-01-09 13:33:00",mobile,email,0.16027450436389065
8462,0,exp,11.849974082564254,"2024-01-10 18:17:00",mobile,search,0.014614359453308105
9744,0,exp,7.72659807992905,"2024-01-03 16:46:00",mobile,social,0.06613989091639091
3333,1,exp,1.6508404648857282,"2024-01-05 03:58:00",mobile,direct,0.14206230011601487
7435,1,exp,1.941438759816595,"2024-01-14 16:54:00",desktop,email,0.13843099616046745
7172,0,exp,1.231806653709231,"2024-01-14 01:38:00",mobile,email,0.14729852882959124
3557,1,exp,8.91853993748731,"2024-01-10 03:26:00",mobile,email,0.05124543607052346
6268,0,exp,1.1028150714011327,"2024-01-08 15:40:00",desktop,social,0.1489104021655279
668,0,exp,0.5573737266064966,"2024-01-03 19:29:00",mobile,email,0.15572621405232193
4535,1,exp,5.347740294272594,"2024-01-04 21:08:00",desktop,email,0.09586599680697837
672,1,exp,1.8261861915028,"2024-01-10 18:33:00",mobile,direct,0.13987118736084753
9755,1,exp,6.952450672600902,"2024-01-08 10:36:00",mobile,search,0.07581360405044861
6756,1,exp,2.517442388790629,"2024-01-13 01:27:00",mobile,ads,0.13123327926814815
4517,0,exp,0.862472822668518,"2024-01-02 09:20:00",Desktop,search,0.15191370870149892
2315,1,exp,1.4420774279728823,"2024-01-10 08:31:00",mobile,search,0.14467099416184215
8025,1,exp,0.8354566752891003,"2024-01-02 14:45:00",mobile,search,0.15225130133212972
3180,1,exp,10.973814512298608,"2024-01-10 13:00:00",mobile,ads,0.02556281224431049
1823,1,exp,2.017385732712369,"2024-01-11 15:32:00",mobile,social,0.13748196601163643
9574,1,exp,1.297763789207456,"2024-01-14 14:16:00",desktop,social,0.14647433126474227
2403,1,exp,2.489513903144545,"2024-01-07 11:03:00",mobile,direct,0.13158227243902412
3290,0,exp,11.465693436741686,"2024-01-04 02:07:00",mobile,social,0.01941631408813412
9241,0,exp,0.2576613618178893,"2024-01-04 21:53:00",desktop,search,0.1594714070378563
6337,0,exp,0.8759237829889498,"2024-01-06 23:39:00",mobile,social,0.15174562607242115
3959,1,exp,0.07243502026592955,"2024-01-06 15:40:00",mobile,ads,0.1617859875377496
783,1,exp,4.968617326374054,"2024-01-04 05:39:00",desktop,search,0.10060350131744485
2038,0,exp,1.5876217693045982,"2024-01-11 11:53:00",mobile,social,0.14285227825192556
7839,1,exp,6.774418873941562,"2024-01-10 11:40:00",mobile,search,0.07803828184781382
3083,1,exp,3.6239038665013297,"2024-01-11 05:15:00",mobile,email,0.1174069836196221
1896,1,exp,14.035502887867375,"2024-01-10 17:54:00",mobile,ads,0.012695915706937202
231,1,exp,0.07345936630303211,"2024-01-01 22:42:00",mobile,ads,0.1617731873531605
5468,1,exp,11.088685553685437,"2024-01-11 17:56:00",mobile,search,0.024127388588211333
6644,0,exp,0.21497434369272636,"2024-01-10 05:57:00",mobile,direct,0.16000482220398904
6816,0,exp,4.576129681725264,"2024-01-03 12:12:00",mobile,ads,0.10550801026115947
4146,0,exp,0.8975649342144371,"2024-01-11 01:04:00",mobile,search,0.1514751991655241
283,0,exp,3.841060858723704,"2024-01-01 00:42:00",desktop,social,0.11469339906462844
8978,0,exp,5.619876073308713,"2024-01-09 01:13:00",desktop,ads,0.09246539966619012
4041,0,exp,2.4693377657680076,"2024-01-01 03:27:00",mobile,direct,0.1318343925950647
3271,0,exp,1.8703614070926458,"2024-01-01 16:21:00",mobile,search,0.13931917574238042
4230,1,exp,18.934179823776383,"2024-01-07 22:17:00",mobile,email,0.07390957471531946
1335,1,exp,4.020238329161681,"2024-01-07 11:55:00",mobile,social,0.11245440500135907
3986,1,exp,4.455220403953566,"2024-01-07 13:25:00",mobile,search,0.107018887462759
5923,1,exp,0.7492581879749607,"2024-01-13 12:05:00",mobile,ads,0.15332843396988488
7658,1,exp,3.1160119118710816,"2024-01-06 07:25:00",mobile,email,0.12375357992115339
519,0,exp,0.30022878205874615,"2024-01-02 14:48:00",desktop,direct,0.15893948636180816
9623,1,exp,4.991740306195994,"2024-01-04 01:01:00",mobile,search,0.10031455754332042
6557,0,exp,3.9627673759519997,"2024-01-05 21:03:00",mobile,search,0.11317255959262758
3914,0,exp,1.0225647196021543,"2024-01-07 04:24:00",desktop,email,0.1499132071544251
9899,0,exp,1.842876918067745,"2024-01-13 04:03:00",mobile,ads,0.13966262075032881
7753,1,exp,3.427397994209892,"2024-01-02 10:11:00",mobile,email,0.11986251265674172
9066,1,exp,3.593243748835046,"2024-01-07 05:39:00",desktop,social,0.1177901111482458
2070,0,exp,1.4628894215479744,"2024-01-06 02:27:00",mobile,search,0.14441092837374098
3153,1,exp,5.137505127568928,"2024-01-13 11:01:00",mobile,social,0.09849308652416965
9555,1,exp,5.224457680689463,"2024-01-12 06:32:00",mobile,social,0.09740653111211306
8313,1,exp,5.01019142932889,"2024-01-10 13:05:00",desktop,email,0.1000839930920296
2902,1,exp,4.264101960756522,"2024-01-08 11:27:00",mobile,social,0.10940709541464874
9571,0,exp,6.0306996653158205,"2024-01-06 03:01:00",desktop,search,0.08733176550277386
9146,0,exp,1.3886626931192394,"2024-01-09 15:12:00",mobile,email,0.14533846242074813
7017,0,exp,2.253588582193579,"2024-01-10 19:07:00",desktop,email,0.13453038523296482
7647,0,exp,9.98136843954633,"2024-01-08 08:48:00",mobile,social,0.03796437623321905
7183,1,exp,8.966478175360407,"2024-01-02 18:45:00",mobile,direct,0.05064640188537119
2975,0,exp,14.653084806825163,"2024-01-06 15:56:00",desktop,search,0.02041319314560735
3324,1,con,4.483289882355778,"2024-01-05 11:44:00",mobile,search,0.10666813245238858
7697,0,exp,1.3665142758451787,"2024-01-03 02:09:00",MOBILE,email,0.14561522810265123
8511,1,exp,15.093376789498434,"2024-01-03 20:32:00",mobile,email,0.025915063067650883
9464,1,exp,20.89732015698878,"2024-01-04 02:05:00",mobile,search,0.09844089297024873
1786,0,exp,5.547118905373525,"2024-01-03 18:53:00",mobile,search,0.09337457014766296
538,0,exp,18.571152957140168,"2024-01-05 14:16:00",desktop,ads,0.0693732064028361
7331,1,exp,0.6099832910484919,"2024-01-10 22:36:00",desktop,email,0.1550688071686948
5043,1,exp,0.3662755227495728,"2024-01-07 10:35:00",mobile,email,0.15811416909427678
3218,0,exp,10.35100281932152,"2024-01-04 22:55:00",desktop,search,0.03334544071708571
962,0,exp,1.2052099910806822,"2024-01-07 23:46:00",mobile,search,0.1476308795965852
5154,1,exp,7.292891870633657,"2024-01-05 03:46:00",mobile,search,0.07155946529391616
2885,1,exp,10.458848577476893,"2024-01-14 23:06:00",mobile,search,0.03199780470197494
8963,0,exp,4.662262500671327,"2024-01-11 09:48:00",mobile,email,0.10443169821254368
6159,1,con,4.0861616337282625,"2024-01-06 13:47:00",mobile,direct,0.11163063018639556
3907,0,exp,5.621073769058137,"2024-01-09 07:05:00",mobile,social,0.0924504333109558
1055,0,exp,0.4355745369425684,"2024-01-03 09:17:00",mobile,search,0.15724821155514387
3553,0,exp,3.532694684735429,"2024-01-08 15:30:00",mobile,search,0.11854672968250783
4598,0,exp,2.0961519070624215,"2024-01-13 17:45:00",mobile,direct,0.1364977072411274
2334,0,exp,11.508032507737848,"2024-01-10 23:58:00",mobile,ads,0.018887246854552644
7875,0,exp,6.3102363695072015,"2024-01-08 19:58:00",desktop,search,0.08383868671546596
2370,0,exp,4.9975319428051455,"2024-01-08 16:55:00",mobile,ads,0.10024218549814749
8226,0,exp,5.393633890606364,"2024-01-05 02:52:00",desktop,direct,0.09529251237569233
4021,0,exp,15.019770929192838,"2024-01-14 20:14:00",mobile,ads,0.024995287362350304
5424,0,exp,0.38913441950791805,"2024-01-14 08:09:00",mobile,email,0.15782852529090288
5056,0,exp,5.823916679609428,"2024-01-06 04:44:00",mobile,search,0.08991571691279217
9010,1,exp,0.3147137909581124,"2024-01-13 00:42:00",mobile,email,0.15875848230559053
9882,1,exp,1.2472219180896962,"2024-01-12 13:54:00",desktop,email,0.1471059003403776
2379,1,exp,12.864153867915498,"2024-01-14 04:32:00",mobile,social,0.0019412119145093697
2247,0,exp,1.1137958607116618,"2024-01-10 07:07:00",mobile,social,0.14877318668851403
4097,1,exp,2.170039029125721,"2024-01-11 18:22:00",mobile,search,0.13557441690084404
3745,0,exp,10.619968021619604,"2024-01-13 10:15:00",desktop,search,0.029984462968603035
6433,0,exp,9.244036926387544,"2024-01-13 22:36:00",mobile,ads,0.047178039516825886
931,0,exp,8.965285675973355,"2024-01-11 19:56:00",mobile,direct,0.050661303307081934
5356,1,exp,0.260494296763893,"2024-01-04 22:37:00",mobile,email,0.15943600680304876
3985,0,exp,4.568077456516972,"2024-01-13 11:09:00",mobile,direct,0.10560863052548958
3856,1,exp,4.676112900920885,"2024-01-01 07:12:00",mobile,email,0.10425862419907056
7325,1,exp,9.087516814461463,"2024-01-01 00:09:00",mobile,direct,0.049133908190092265
5054,0,exp,1.1600489699870384,"2024-01-02 01:52:00",mobile,social,0.1481952097987735
3298,1,exp,1.5733403150246807,"2024-01-13 09:58:00",mobile,email,0.14303073869826086
1326,0,con,7.741133670141936,"2024-01-07 00:43:00",mobile,social,0.06595825479822709
6737,1,exp,16.33683191457713,"2024-01-14 13:27:00",mobile,ads,0.041453225517359
9707,0,exp,3.8610888998503152,"2024-01-03 15:43:00",mobile,search,0.11444312951303925
8324,0,exp,3.153681319139831,"2024-01-13 09:17:00",mobile,direct,0.12328286460725012
2499,0,con,3.4872764634089854,"2024-01-04 19:12:00",mobile,search,0.11911427384788525
7523,0,exp,7.365396301813076,"2024-01-02 07:07:00",desktop,search,0.07065345300021299
116,1,exp,3.9587547921934174,"2024-01-02 06:15:00",desktop,email,0.11322270066891287
8013,0,exp,0.7397817204183137,"2024-01-02 00:14:00",mobile,email,0.1534468515061311
9714,1,exp,0.8173007996738029,"2024-01-11 16:21:00",mobile,search,0.1524781763829759
4529,0,exp,4.296813804275569,"2024-01-08 00:10:00",desktop,email,0.10899832960687886
3504,0,exp,1.3555772155461536,"2024-01-01 00:00:00",mobile,social,0.14575189714379394
3933,0,exp,5.591678373404106,"2024-01-08 17:20:00",mobile,email,0.0928177569270106
9152,0,exp,22.05669933960475,"2024-01-11 08:38:00",mobile,email,0.11292844601254826
3962,1,exp,2.190549063590031,"2024-01-11 06:05:00",desktop,search,0.13531812438097093
2353,1,exp,13.382636526415961,"2024-01-01 04:49:00",mobile,search,0.004537725372935467
9879,1,exp,3.6640744380255534,"2024-01-08 23:21:00",mobile,direct,0.11690501386337417
2333,0,exp,5.285040813704605,"2024-01-02 22:58:00",mobile,search,0.0966494868541291
2030,1,exp,4.877416776908245,"2024-01-09 04:13:00",mobile,direct,0.10174313951147514
3151,0,exp,3.451066514250749,"2024-01-01 15:33:00",mobile,direct,0.11956675183520364
9662,0,exp,1.5608434965513212,"2024-01-14 22:02:00",mobile,email,0.1431868984113275
8857,1,exp,12.895044984782324,"2024-01-14 19:19:00",mobile,search,0.0015551978296832016
5298,0,exp,1.1646942534592362,"2024-01-06 17:27:00",desktop,direct,0.14813716253372933
9919,0,exp,3.3772564019220797,"2024-01-11 09:48:00",mobile,email,0.12048907986511265
3700,1,exp,11.92237473857162,"2024-01-02 04:56:00",desktop,social,0.01370964392974895
8744,0,exp,0.21071864691537626,"2024-01-08 16:33:00",desktop,search,0.16005800121023503
2620,0,exp,12.928561763573594,"2024-01-10 08:52:00",mobile,email,0.0011363735849266976
6865,0,exp,1.503055844032335,"2024-01-12 08:22:00",desktop,email,0.143909010463719
6467,0,exp,0.9333458148780382,"2024-01-09 06:18:00",desktop,search,0.15102808279989774
1739,0,exp,3.669549808921408,"2024-01-05 10:43:00",mobile,ads,0.11683659386112695
9292,1,exp,2.0543461736766666,"2024-01-01 10:00:00",mobile,email,0.13702010991057306
1243,0,exp,7.910824756010514,"2024-01-04 13:15:00",desktop,email,0.06383780219377427
8340,0,exp,0.24036014910293657,"2024-01-11 07:45:00",mobile,email,0.15968760225738615
7969,0,exp,0.5822855601287457,"2024-01-13 02:25:00",mobile,email,0.1554149168383076
4825,0,exp,3.8423434025951524,"2024-01-11 04:25:00",desktop,email,0.1146773724508637
219,0,exp,2.741097119665569,"2024-01-05 12:45:00",mobile,social,0.12843849924682602
6617,0,con,13.61384506853254,"2024-01-12 16:01:00",desktop,social,0.007426897498821558
2428,1,exp,3.474777110637483,"2024-01-01 06:09:00",mobile,social,0.11927046522943394
2291,1,exp,0.9178493226162696,"2024-01-02 18:03:00",desktop,social,0.15122172630926745
4168,1,exp,1.2424829046934713,"2024-01-09 17:44:00",mobile,email,0.1471651188505729
3967,0,exp,2.608255088093001,"2024-01-14 03:30:00",mobile,social,0.13009848763329324
7329,0,exp,2.315940705033029,"2024-01-03 23:10:00",mobile,search,0.13375123575324216
4744,0,exp,11.481800404335749,"2024-01-02 10:13:00",mobile,direct,0.019215042104930954
1733,0,exp,2.2980152912813545,"2024-01-13 02:42:00",desktop,email,0.13397523096242522
4433,1,exp,2.7520307609770533,"2024-01-13 20:28:00",mobile,social,0.12830187292920642
6964,0,exp,2.2188719627701476,"2024-01-08 20:56:00",mobile,email,0.13496420263531925
1523,1,exp,5.697167498670005,"2024-01-14 13:52:00",mobile,direct,0.09149956929643131
6721,0,exp,4.255853496346566,"2024-01-02 08:28:00",mobile,search,0.10951016787571116
9038,1,exp,9.416566533462213,"2024-01-03 05:55:00",mobile,social,0.04502211687189662
5024,1,exp,1.7939539804674132,"2024-01-07 09:44:00",desktop,search,0.14027395970146528
8006,0,exp,1.6095469741460122,"2024-01-06 20:46:00",mobile,email,0.14257830182310394
4957,0,exp,10.662775077653029,"2024-01-02 12:25:00",desktop,direct,0.02944954781386513
766,0,exp,3.782017594279364,"2024-01-04 04:21:00",mobile,ads,0.11543120119032975
8961,1,exp,0.5534697131248033,"2024-01-01 18:48:00",desktop,search,0.15577499843903675
2506,1,exp,13.770702439509702,"2024-01-10 02:19:00",mobile,direct,0.009386980546871267
5644,0,exp,3.758898885490993,"2024-01-08 19:16:00",mobile,social,0.11572009159380005
704,1,exp,3.9433927953215644,"2024-01-07 10:48:00",mobile,email,0.11341466352960046
6587,0,exp,12.404598616818493,"2024-01-03 02:56:00",mobile,social,0.007683794820916826
821,1,exp,2.193889322664078,"2024-01-10 23:21:00",mobile,social,0.13527638464539876
4343,1,exp,4.346762082865778,"2024-01-03 01:04:00",mobile,email,0.1083741780382657
9251,1,exp,6.5979439179687756,"2024-01-09 15:48:00",mobile,search,0.0802435054050666
3225,0,exp,1.8717491741389631,"2024-01-06 11:31:00",desktop,social,0.13930183426428996
8372,1,exp,0.15596783179872442,"2024-01-14 17:49:00",mobile,direct,0.1607421650713817
2185,0,exp,5.591382636645745,"2024-01-08 07:27:00",mobile,direct,0.092821452440987
5810,1,exp,4.17013471760464,"2024-01-03 06:08:00",desktop,ads,0.1105813060955149
2492,0,exp,5.580758024115146,"2024-01-02 08:21:00",mobile,ads,0.09295421714808104
5029,0,exp,3.1356408134981955,"2024-01-05 14:29:00",mobile,social,0.12350829799980369
7668,1,exp,1.0551133588655948,"2024-01-11 18:59:00",desktop,direct,0.14950648074010414
3253,1,exp,0.1814818926989055,"2024-01-10 11:22:00",mobile,search,0.1604233424496215
3261,1,exp,0.32872947423208904,"2024-01-05 18:09:00",desktop,search,0.15858334292246168
6546,0,exp,6.235915862612798,"2024-01-07 01:54:00",mobile,social,0.08476739261419856
2946,0,exp,18.543821187247076,"2024-01-14 16:00:00",desktop,search,0.0690316697666748
5091,1,con,0.9151664675446107,"2024-01-06 04:56:00",mobile,social,0.15125525115233715
6616,1,exp,7.810317312991943,"2024-01-13 13:10:00",desktop,email,0.06509373893449782
7809,0,exp,15.282276425971425,"2024-01-07 02:00:00",Desktop,direct,0.02827554490492055
9195,0,exp,6.532978073776723,"2024-01-13 19:12:00",mobile,direct,0.08105531583584082
2547,0,exp,7.920537928786764,"2024-01-04 19:25:00",desktop,social,0.06371642679915364
5148,0,exp,2.615609504888936,"2024-01-02 15:02:00",mobile,direct,0.1300065871532571
8099,1,exp,2.9712380304360404,"2024-01-11 03:03:00",desktop,search,0.1255626681969125
5051,0,exp,3.2372265850193966,"2024-01-13 00:40:00",mobile,email,0.12223888651189378
959,0,exp,7.825426684415747,"2024-01-03 10:44:00",mobile,search,0.06490493287068334
9642,1,exp,3.560788247438284,"2024-01-02 13:18:00",mobile,search,0.11819567371573911
5330,0,exp,2.650107983694332,"2024-01-02 15:22:00",desktop,direct,0.12957549562680407
7725,1,exp,3.3697593688941145,"2024-01-03 06:34:00",mobile,search,0.12058276247152915
2632,1,exp,0.35863067316834196,"2024-01-10 13:38:00",mobile,email,0.15820969881006708
9986,1,exp,12.060336527586713,"2024-01-10 06:11:00",mobile,social,0.01198567927164903
2035,1,exp,0.1839960404859623,"2024-01-04 15:27:00",desktop,direct,0.16039192576561742
216,0,exp,0.9812908464829662,"2024-01-06 09:58:00",desktop,search,0.15042896372056094
4972,1,exp,3.5659547147359074,"2024-01-11 17:20:00",mobile,ads,0.1181311137597403
4214,0,exp,3.765032488284778,"2024-01-13 17:34:00",mobile,search,0.1156434463537028
6152,0,exp,0.037136071991673215,"2024-01-14 09:11:00",mobile,ads,0.16222708169670005
8116,1,exp,7.764302622970028,"2024-01-10 15:53:00",desktop,social,0.06566873654736964
2126,0,exp,9.581866307103779,"2024-01-03 18:40:00",mobile,email,0.042956537918590935
6279,0,exp,0.23256202066820436,"2024-01-03 22:03:00",desktop,direct,0.15978504733922205
5019,1,exp,2.230882068551091,"2024-01-13 04:53:00",mobile,search,0.1348141248633927
6258,0,exp,2.619205742183892,"2024-01-02 15:38:00",mobile,email,0.12996164872470453
6234,0,exp,3.4474120310011367,"2024-01-12 23:22:00",mobile,search,0.11961241810273271
2392,1,exp,8.14706744618713,"2024-01-06 09:35:00",mobile,search,0.06088572356746436
3259,1,exp,6.661982605611243,"2024-01-05 15:59:00",desktop,social,0.07944328068317179
9120,1,exp,11.666114479755107,"2024-01-06 16:44:00",mobile,email,0.01691186124389868
5822,0,exp,0.5273406963039848,"2024-01-10 14:34:00",mobile,email,0.1561015055238721
1747,0,exp,1.8109417363860896,"2024-01-03 19:01:00",mobile,email,0.1400616814247533
1271,0,exp,0.7558321467267584,"2024-01-05 03:14:00",desktop,ads,0.15324628606043245
1114,1,exp,2.358447320518629,"2024-01-04 09:11:00",mobile,email,0.1332200748908341
1755,0,exp,3.067914277938573,"2024-01-06 11:24:00",mobile,direct,0.1243546059126966
5434,0,exp,3.354369065189275,"2024-01-02 18:11:00",mobile,direct,0.12077507905319994
1902,0,exp,8.271983034339074,"2024-01-13 11:57:00",mobile,email,0.05932478368144885
3209,1,exp,0.5048703273712191,"2024-01-05 02:50:00",mobile,search,0.1563822943000333
